,time,open,high,low,close,tick_volume,spread,real_volume
504,2021-10-22 15:39:00,1.1634,1.16348,1.16337,1.16342,51,0,0
505,2021-10-22 15:40:00,1.16342,1.16344,1.16321,1.16321,82,0,0
506,2021-10-22 15:41:00,1.16322,1.16338,1.16318,1.16337,58,0,0
507,2021-10-22 15:42:00,1.16337,1.16348,1.16337,1.16341,104,0,0
508,2021-10-22 15:43:00,1.1634,1.16348,1.16327,1.1633,103,0,0
509,2021-10-22 15:44:00,1.1633,1.16339,1.16309,1.16338,110,0,0
510,2021-10-22 15:45:00,1.16338,1.16341,1.16326,1.16337,93,0,0
511,2021-10-22 15:46:00,1.16337,1.16343,1.16334,1.16338,54,0,0
512,2021-10-22 15:47:00,1.16337,1.16358,1.16336,1.16357,70,0,0
513,2021-10-22 15:48:00,1.16356,1.1637,1.16355,1.16368,73,0,0
514,2021-10-22 15:49:00,1.16369,1.16371,1.1636,1.16366,67,0,0
515,2021-10-22 15:50:00,1.16366,1.16373,1.16357,1.16357,79,0,0
516,2021-10-22 15:51:00,1.16357,1.1635900000000001,1.16332,1.16332,78,0,0
517,2021-10-22 15:52:00,1.16332,1.16358,1.16332,1.16355,63,0,0
518,2021-10-22 15:53:00,1.16354,1.16361,1.16342,1.16343,60,0,0
519,2021-10-22 15:54:00,1.16343,1.16349,1.16336,1.1634,72,0,0
520,2021-10-22 15:55:00,1.16341,1.16363,1.1634,1.1636199999999999,58,0,0
521,2021-10-22 15:56:00,1.16363,1.1638600000000001,1.16358,1.16385,84,0,0
522,2021-10-22 15:57:00,1.1638600000000001,1.16391,1.1635,1.16358,100,0,0
523,2021-10-22 15:58:00,1.16358,1.16369,1.16353,1.16366,73,0,0
524,2021-10-22 15:59:00,1.16366,1.16383,1.16366,1.16373,95,0,0
525,2021-10-22 16:00:00,1.16372,1.16379,1.16365,1.16378,80,0,0
526,2021-10-22 16:01:00,1.16377,1.16377,1.16358,1.1635900000000001,75,0,0
527,2021-10-22 16:02:00,1.1635900000000001,1.16364,1.16355,1.16361,74,0,0
528,2021-10-22 16:03:00,1.1636199999999999,1.1636199999999999,1.16354,1.16354,47,0,0
529,2021-10-22 16:04:00,1.16355,1.16358,1.16349,1.16355,70,0,0
530,2021-10-22 16:05:00,1.16354,1.16373,1.16353,1.16372,60,0,0
531,2021-10-22 16:06:00,1.16372,1.16372,1.16351,1.16351,61,0,0
532,2021-10-22 16:07:00,1.16352,1.16352,1.16341,1.16345,51,0,0
533,2021-10-22 16:08:00,1.16346,1.16348,1.16343,1.16347,35,0,0
534,2021-10-22 16:09:00,1.16343,1.16349,1.16343,1.16345,47,0,0
535,2021-10-22 16:10:00,1.16346,1.16346,1.16333,1.16341,50,0,0
536,2021-10-22 16:11:00,1.16342,1.16357,1.16341,1.16355,70,0,0
537,2021-10-22 16:12:00,1.16356,1.16358,1.16346,1.16349,47,0,0
538,2021-10-22 16:13:00,1.1635,1.1635900000000001,1.16348,1.16355,67,0,0
539,2021-10-22 16:14:00,1.16352,1.16352,1.16342,1.16347,46,0,0
540,2021-10-22 16:15:00,1.16346,1.16373,1.16345,1.16373,83,0,0
541,2021-10-22 16:16:00,1.16373,1.1638,1.1636199999999999,1.1637,103,0,0
542,2021-10-22 16:17:00,1.16369,1.1637,1.16353,1.16364,54,0,0
543,2021-10-22 16:18:00,1.16364,1.16369,1.1636,1.1636199999999999,60,0,0
544,2021-10-22 16:19:00,1.1636199999999999,1.16365,1.16349,1.1636199999999999,128,0,0
545,2021-10-22 16:20:00,1.16364,1.16377,1.16358,1.1635900000000001,79,0,0
546,2021-10-22 16:21:00,1.16358,1.16363,1.16351,1.16361,61,0,0
547,2021-10-22 16:22:00,1.16361,1.16371,1.16358,1.16363,37,0,0
548,2021-10-22 16:23:00,1.16363,1.16367,1.16358,1.16367,49,0,0
549,2021-10-22 16:24:00,1.16368,1.1638600000000001,1.16367,1.1638600000000001,74,0,0
550,2021-10-22 16:25:00,1.1638600000000001,1.16392,1.16384,1.1638600000000001,51,0,0
551,2021-10-22 16:26:00,1.1638600000000001,1.16393,1.1636,1.16371,83,0,0
552,2021-10-22 16:27:00,1.16371,1.16374,1.16356,1.16357,63,0,0
553,2021-10-22 16:28:00,1.16357,1.16365,1.16352,1.16364,42,0,0
554,2021-10-22 16:29:00,1.16365,1.16366,1.16353,1.16366,64,0,0
555,2021-10-22 16:30:00,1.16366,1.16375,1.16364,1.16375,99,0,0
556,2021-10-22 16:31:00,1.16371,1.1639,1.16371,1.16385,106,0,0
557,2021-10-22 16:32:00,1.16383,1.16387,1.16371,1.16377,78,0,0
558,2021-10-22 16:33:00,1.16377,1.16382,1.1637,1.16371,66,0,0
559,2021-10-22 16:34:00,1.1637,1.16391,1.16369,1.16383,75,0,0
560,2021-10-22 16:35:00,1.16382,1.16389,1.1637,1.16385,47,0,0
561,2021-10-22 16:36:00,1.16385,1.16395,1.16383,1.16393,87,0,0
562,2021-10-22 16:37:00,1.16393,1.164,1.16379,1.16392,84,0,0
563,2021-10-22 16:38:00,1.16391,1.1642299999999999,1.16389,1.1642299999999999,54,0,0
564,2021-10-22 16:39:00,1.1642299999999999,1.16435,1.1642000000000001,1.16426,80,0,0
565,2021-10-22 16:40:00,1.16426,1.1643,1.1642000000000001,1.1642000000000001,88,0,0
566,2021-10-22 16:41:00,1.1642000000000001,1.16443,1.16414,1.16443,63,0,0
567,2021-10-22 16:42:00,1.16444,1.16459,1.16441,1.16454,91,0,0
568,2021-10-22 16:43:00,1.16452,1.16468,1.16452,1.16467,53,0,0
569,2021-10-22 16:44:00,1.16467,1.16471,1.16441,1.16453,103,0,0
570,2021-10-22 16:45:00,1.16455,1.16455,1.16432,1.16442,164,0,0
571,2021-10-22 16:46:00,1.16443,1.16444,1.16421,1.16434,135,0,0
572,2021-10-22 16:47:00,1.16435,1.16435,1.1642000000000001,1.16426,92,0,0
573,2021-10-22 16:48:00,1.16427,1.16439,1.16416,1.16422,118,0,0
574,2021-10-22 16:49:00,1.1642000000000001,1.16438,1.1642000000000001,1.16438,69,0,0
575,2021-10-22 16:50:00,1.16443,1.16464,1.16442,1.1646,106,0,0
576,2021-10-22 16:51:00,1.16459,1.16464,1.16452,1.16455,87,0,0
577,2021-10-22 16:52:00,1.16455,1.16462,1.16451,1.16453,68,0,0
578,2021-10-22 16:53:00,1.16454,1.16463,1.16451,1.16462,59,0,0
579,2021-10-22 16:54:00,1.16461,1.16466,1.16455,1.16456,87,0,0
580,2021-10-22 16:55:00,1.16456,1.16465,1.1645,1.16452,78,0,0
581,2021-10-22 16:56:00,1.16453,1.16456,1.16446,1.16456,89,0,0
582,2021-10-22 16:57:00,1.16454,1.16463,1.1645,1.16452,84,0,0
583,2021-10-22 16:58:00,1.16454,1.16462,1.1645,1.16453,85,0,0
584,2021-10-22 16:59:00,1.16453,1.16467,1.16446,1.16446,92,0,0
585,2021-10-22 17:00:00,1.16446,1.16449,1.16444,1.16446,55,0,0
586,2021-10-22 17:01:00,1.16446,1.16449,1.16439,1.1644,70,0,0
587,2021-10-22 17:02:00,1.16441,1.1645699999999999,1.16431,1.16431,96,0,0
588,2021-10-22 17:03:00,1.1643,1.16443,1.1643,1.16437,82,0,0
589,2021-10-22 17:04:00,1.16436,1.1644,1.16431,1.16437,75,0,0
590,2021-10-22 17:05:00,1.16437,1.16438,1.16417,1.16424,72,0,0
591,2021-10-22 17:06:00,1.16424,1.16438,1.16424,1.16438,74,0,0
592,2021-10-22 17:07:00,1.16438,1.16456,1.16438,1.16455,99,0,0
593,2021-10-22 17:08:00,1.16455,1.16463,1.1644700000000001,1.16458,86,0,0
594,2021-10-22 17:09:00,1.16458,1.16469,1.16456,1.16463,79,0,0
595,2021-10-22 17:10:00,1.16463,1.1647,1.16455,1.16463,73,0,0
596,2021-10-22 17:11:00,1.16463,1.16467,1.16454,1.16466,87,0,0
597,2021-10-22 17:12:00,1.16464,1.16471,1.16458,1.16462,79,0,0
598,2021-10-22 17:13:00,1.16463,1.16491,1.16463,1.16482,73,0,0
599,2021-10-22 17:14:00,1.16482,1.16492,1.16469,1.16477,63,0,0
600,2021-10-22 17:15:00,1.16477,1.16477,1.16465,1.16473,87,0,0
601,2021-10-22 17:16:00,1.16473,1.16476,1.16463,1.16465,79,0,0
602,2021-10-22 17:17:00,1.16466,1.16467,1.16449,1.1645,65,0,0
603,2021-10-22 17:18:00,1.1645,1.1645,1.16434,1.16446,70,0,0
604,2021-10-22 17:19:00,1.16445,1.16446,1.16435,1.16444,50,0,0
605,2021-10-22 17:20:00,1.16444,1.16451,1.16442,1.16442,44,0,0
606,2021-10-22 17:21:00,1.16443,1.16448,1.16436,1.16442,59,0,0
607,2021-10-22 17:22:00,1.16443,1.16455,1.1644,1.16452,70,0,0
608,2021-10-22 17:23:00,1.16452,1.1645699999999999,1.16446,1.1644700000000001,64,0,0
609,2021-10-22 17:24:00,1.1644700000000001,1.16462,1.1644700000000001,1.16458,66,0,0
610,2021-10-22 17:25:00,1.16458,1.16476,1.16458,1.16464,70,0,0
611,2021-10-22 17:26:00,1.16465,1.16488,1.16464,1.16486,74,0,0
612,2021-10-22 17:27:00,1.16486,1.16496,1.16482,1.16494,54,0,0
613,2021-10-22 17:28:00,1.16494,1.16504,1.16493,1.16498,104,0,0
614,2021-10-22 17:29:00,1.16498,1.16513,1.16494,1.16499,83,0,0
615,2021-10-22 17:30:00,1.16499,1.16503,1.16489,1.1649,93,0,0
616,2021-10-22 17:31:00,1.1649,1.16491,1.16437,1.16438,120,0,0
617,2021-10-22 17:32:00,1.16439,1.16458,1.16438,1.1645699999999999,119,0,0
618,2021-10-22 17:33:00,1.16458,1.16467,1.16455,1.16456,97,0,0
619,2021-10-22 17:34:00,1.16456,1.16478,1.16454,1.16477,66,0,0
620,2021-10-22 17:35:00,1.16477,1.16478,1.16466,1.16469,71,0,0
621,2021-10-22 17:36:00,1.16469,1.1647,1.16448,1.16465,91,0,0
622,2021-10-22 17:37:00,1.16462,1.16464,1.1645,1.16459,94,0,0
623,2021-10-22 17:38:00,1.16459,1.16459,1.1644700000000001,1.16452,80,0,0
624,2021-10-22 17:39:00,1.16453,1.16456,1.16448,1.16452,58,0,0
625,2021-10-22 17:40:00,1.16453,1.16455,1.16449,1.16453,54,0,0
626,2021-10-22 17:41:00,1.16453,1.16459,1.16448,1.16449,65,0,0
627,2021-10-22 17:42:00,1.16448,1.1645,1.1642299999999999,1.16426,117,0,0
628,2021-10-22 17:43:00,1.16426,1.16431,1.16408,1.16413,111,0,0
629,2021-10-22 17:44:00,1.16412,1.16435,1.16406,1.16432,84,0,0
630,2021-10-22 17:45:00,1.16432,1.16438,1.16415,1.16417,90,0,0
631,2021-10-22 17:46:00,1.16417,1.16429,1.16409,1.16424,73,0,0
632,2021-10-22 17:47:00,1.16424,1.16428,1.1641,1.16418,81,0,0
633,2021-10-22 17:48:00,1.16419,1.16446,1.16417,1.16443,86,0,0
634,2021-10-22 17:49:00,1.16441,1.16444,1.16416,1.16416,69,0,0
635,2021-10-22 17:50:00,1.16415,1.16446,1.16414,1.16439,103,0,0
636,2021-10-22 17:51:00,1.16438,1.16439,1.1643,1.16434,68,0,0
637,2021-10-22 17:52:00,1.16434,1.16444,1.16422,1.16441,71,0,0
638,2021-10-22 17:53:00,1.16437,1.16453,1.16437,1.16444,53,0,0
639,2021-10-22 17:54:00,1.16438,1.1644700000000001,1.16429,1.16437,62,0,0
640,2021-10-22 17:55:00,1.16437,1.16439,1.16432,1.16436,51,0,0
641,2021-10-22 17:56:00,1.16436,1.16489,1.16435,1.16475,89,0,0
642,2021-10-22 17:57:00,1.16475,1.16477,1.1646,1.16474,91,0,0
643,2021-10-22 17:58:00,1.1647,1.16474,1.1645699999999999,1.16463,81,0,0
644,2021-10-22 17:59:00,1.16463,1.1648100000000001,1.1645699999999999,1.16458,81,0,0
645,2021-10-22 18:00:00,1.1645699999999999,1.16464,1.16449,1.1646,93,0,0
646,2021-10-22 18:01:00,1.1646,1.16465,1.16454,1.16458,77,0,0
647,2021-10-22 18:02:00,1.1645699999999999,1.16478,1.1645699999999999,1.16474,71,0,0
648,2021-10-22 18:03:00,1.16474,1.16494,1.16473,1.16489,65,0,0
649,2021-10-22 18:04:00,1.16489,1.16496,1.16486,1.16491,84,0,0
650,2021-10-22 18:05:00,1.16491,1.16512,1.16491,1.16504,87,0,0
651,2021-10-22 18:06:00,1.16504,1.1650800000000001,1.16493,1.16498,59,0,0
652,2021-10-22 18:07:00,1.16498,1.16537,1.16497,1.16528,103,0,0
653,2021-10-22 18:08:00,1.16526,1.16537,1.16513,1.16535,144,0,0
654,2021-10-22 18:09:00,1.16535,1.16554,1.1653,1.16534,119,0,0
655,2021-10-22 18:10:00,1.16532,1.16533,1.16504,1.16524,105,0,0
656,2021-10-22 18:11:00,1.16523,1.16536,1.16519,1.16535,112,0,0
657,2021-10-22 18:12:00,1.16534,1.16546,1.16514,1.16515,99,0,0
658,2021-10-22 18:13:00,1.16516,1.16516,1.1648,1.16485,132,0,0
659,2021-10-22 18:14:00,1.1648399999999999,1.1648399999999999,1.1643,1.16436,126,0,0
660,2021-10-22 18:15:00,1.16436,1.16467,1.16431,1.16442,153,0,0
661,2021-10-22 18:16:00,1.16442,1.16444,1.16379,1.16382,226,0,0
662,2021-10-22 18:17:00,1.1638,1.16397,1.16354,1.16374,208,0,0
663,2021-10-22 18:18:00,1.16375,1.16375,1.16322,1.16348,246,0,0
664,2021-10-22 18:19:00,1.16348,1.16356,1.16324,1.1633,220,0,0
665,2021-10-22 18:20:00,1.16331,1.16349,1.16323,1.16347,192,0,0
666,2021-10-22 18:21:00,1.16346,1.16349,1.16294,1.16295,186,0,0
667,2021-10-22 18:22:00,1.16292,1.16292,1.16259,1.16279,230,0,0
668,2021-10-22 18:23:00,1.16275,1.16329,1.16275,1.1632,202,0,0
669,2021-10-22 18:24:00,1.1632,1.16339,1.16315,1.16319,138,0,0
670,2021-10-22 18:25:00,1.16319,1.16319,1.16293,1.1631,151,0,0
671,2021-10-22 18:26:00,1.16311,1.16324,1.16292,1.16315,223,0,0
672,2021-10-22 18:27:00,1.16315,1.16324,1.16302,1.16319,145,0,0
673,2021-10-22 18:28:00,1.16319,1.16338,1.16319,1.16336,123,0,0
674,2021-10-22 18:29:00,1.16336,1.16355,1.16323,1.16353,154,0,0
675,2021-10-22 18:30:00,1.16355,1.16356,1.16339,1.16348,124,0,0
676,2021-10-22 18:31:00,1.16348,1.16353,1.16338,1.16344,103,0,0
677,2021-10-22 18:32:00,1.16344,1.16348,1.16332,1.16344,91,0,0
678,2021-10-22 18:33:00,1.16344,1.16344,1.16269,1.16278,175,0,0
679,2021-10-22 18:34:00,1.16278,1.16299,1.16262,1.1629800000000001,139,0,0
680,2021-10-22 18:35:00,1.163,1.16316,1.16296,1.16312,157,0,0
681,2021-10-22 18:36:00,1.16312,1.16314,1.16297,1.163,101,0,0
682,2021-10-22 18:37:00,1.163,1.1632500000000001,1.16293,1.1632500000000001,146,0,0
683,2021-10-22 18:38:00,1.1632500000000001,1.16337,1.16309,1.16322,98,0,0
684,2021-10-22 18:39:00,1.1632500000000001,1.16339,1.16313,1.16313,141,0,0
685,2021-10-22 18:40:00,1.16314,1.16314,1.16273,1.16279,182,0,0
686,2021-10-22 18:41:00,1.16279,1.16288,1.1626400000000001,1.16272,132,0,0
687,2021-10-22 18:42:00,1.16272,1.16273,1.16254,1.16268,131,0,0
688,2021-10-22 18:43:00,1.16267,1.16295,1.16267,1.16292,133,0,0
689,2021-10-22 18:44:00,1.16292,1.1632500000000001,1.16292,1.16317,174,0,0
690,2021-10-22 18:45:00,1.16316,1.16331,1.16307,1.16322,156,0,0
691,2021-10-22 18:46:00,1.16319,1.16319,1.1630099999999999,1.16312,155,0,0
692,2021-10-22 18:47:00,1.16312,1.16322,1.163,1.16312,175,0,0
693,2021-10-22 18:48:00,1.16313,1.16332,1.16307,1.16317,158,0,0
694,2021-10-22 18:49:00,1.16317,1.16317,1.16287,1.16302,160,0,0
695,2021-10-22 18:50:00,1.16302,1.16305,1.16289,1.1629800000000001,123,0,0
696,2021-10-22 18:51:00,1.16299,1.16337,1.1629800000000001,1.16331,140,0,0
697,2021-10-22 18:52:00,1.1633,1.16341,1.16316,1.16341,104,0,0
698,2021-10-22 18:53:00,1.16338,1.16354,1.1633499999999999,1.1635,115,0,0
699,2021-10-22 18:54:00,1.16351,1.16358,1.1634,1.16349,92,0,0
700,2021-10-22 18:55:00,1.16348,1.16369,1.16343,1.1636,111,0,0
701,2021-10-22 18:56:00,1.1635900000000001,1.16371,1.16331,1.16338,150,0,0
702,2021-10-22 18:57:00,1.16338,1.16357,1.16322,1.16347,208,0,0
703,2021-10-22 18:58:00,1.16346,1.1635900000000001,1.16331,1.16345,170,0,0
704,2021-10-22 18:59:00,1.16343,1.16346,1.16318,1.1632,144,0,0
705,2021-10-22 19:00:00,1.16319,1.16322,1.1629800000000001,1.16299,137,0,0
706,2021-10-22 19:01:00,1.1629800000000001,1.16304,1.16269,1.16284,178,0,0
707,2021-10-22 19:02:00,1.16282,1.16314,1.1628,1.16312,127,0,0
708,2021-10-22 19:03:00,1.16312,1.16314,1.16297,1.16307,153,0,0
709,2021-10-22 19:04:00,1.16307,1.16307,1.16292,1.16295,145,0,0
710,2021-10-22 19:05:00,1.16295,1.16309,1.1629,1.1630099999999999,110,0,0
711,2021-10-22 19:06:00,1.16302,1.16316,1.16292,1.16316,77,0,0
712,2021-10-22 19:07:00,1.16317,1.16322,1.16302,1.16308,129,0,0
713,2021-10-22 19:08:00,1.16307,1.16308,1.16287,1.16288,86,0,0
714,2021-10-22 19:09:00,1.16287,1.16287,1.16275,1.16281,63,0,0
715,2021-10-22 19:10:00,1.16279,1.1628,1.16262,1.16268,73,0,0
716,2021-10-22 19:11:00,1.16268,1.16268,1.16249,1.16253,57,0,0
717,2021-10-22 19:12:00,1.16253,1.16255,1.16219,1.1623,126,0,0
718,2021-10-22 19:13:00,1.1623,1.16238,1.16222,1.16234,85,0,0
719,2021-10-22 19:14:00,1.16237,1.16255,1.16237,1.16243,82,0,0
720,2021-10-22 19:15:00,1.16243,1.16254,1.16235,1.16245,80,0,0
721,2021-10-22 19:16:00,1.16245,1.16252,1.16239,1.1625,81,0,0
722,2021-10-22 19:17:00,1.16249,1.1626400000000001,1.16244,1.16263,76,0,0
723,2021-10-22 19:18:00,1.16263,1.1626400000000001,1.16251,1.16252,56,0,0
724,2021-10-22 19:19:00,1.16254,1.16257,1.16248,1.16257,66,0,0
725,2021-10-22 19:20:00,1.16257,1.16268,1.16251,1.1626400000000001,73,0,0
726,2021-10-22 19:21:00,1.16265,1.16279,1.1626400000000001,1.16278,55,0,0
727,2021-10-22 19:22:00,1.16276,1.1628,1.16261,1.16262,73,0,0
728,2021-10-22 19:23:00,1.16261,1.16271,1.16251,1.16269,63,0,0
729,2021-10-22 19:24:00,1.16268,1.1627,1.16256,1.16257,56,0,0
730,2021-10-22 19:25:00,1.16257,1.1627,1.16251,1.16251,80,0,0
731,2021-10-22 19:26:00,1.1625,1.16267,1.1625,1.1626400000000001,73,0,0
732,2021-10-22 19:27:00,1.16265,1.1628,1.16262,1.1627399999999999,88,0,0
733,2021-10-22 19:28:00,1.1627399999999999,1.1630099999999999,1.16273,1.16299,64,0,0
734,2021-10-22 19:29:00,1.16299,1.16307,1.16295,1.16297,55,0,0
735,2021-10-22 19:30:00,1.16299,1.16299,1.1628,1.16281,74,0,0
736,2021-10-22 19:31:00,1.16282,1.16293,1.16282,1.16291,81,0,0
737,2021-10-22 19:32:00,1.16292,1.1630099999999999,1.16289,1.1629800000000001,93,0,0
738,2021-10-22 19:33:00,1.1629800000000001,1.1632,1.1629800000000001,1.16306,64,0,0
739,2021-10-22 19:34:00,1.16305,1.16316,1.16305,1.16313,63,0,0
740,2021-10-22 19:35:00,1.16314,1.16317,1.16304,1.16314,56,0,0
741,2021-10-22 19:36:00,1.16314,1.1632500000000001,1.16314,1.16316,51,0,0
742,2021-10-22 19:37:00,1.16316,1.16321,1.16311,1.16318,86,0,0
743,2021-10-22 19:38:00,1.16318,1.16319,1.16307,1.16317,55,0,0
744,2021-10-22 19:39:00,1.16314,1.16316,1.16303,1.16309,45,0,0
745,2021-10-22 19:40:00,1.16308,1.1631,1.16296,1.16307,37,0,0
746,2021-10-22 19:41:00,1.16307,1.16328,1.16306,1.16324,47,0,0
747,2021-10-22 19:42:00,1.1632500000000001,1.16345,1.16323,1.16329,61,0,0
748,2021-10-22 19:43:00,1.16329,1.1633499999999999,1.16316,1.16316,50,0,0
749,2021-10-22 19:44:00,1.16317,1.16318,1.16302,1.16303,69,0,0
750,2021-10-22 19:45:00,1.16304,1.16324,1.16304,1.16323,38,0,0
751,2021-10-22 19:46:00,1.16324,1.1634,1.16323,1.1634,45,0,0
752,2021-10-22 19:47:00,1.16339,1.16341,1.16328,1.16338,48,0,0
