,time,open,high,low,close,tick_volume,spread,real_volume
753,2021-10-22 19:48:00,1.16338,1.16349,1.16332,1.16348,47,0,0
754,2021-10-22 19:49:00,1.16348,1.16348,1.16331,1.16332,48,0,0
755,2021-10-22 19:50:00,1.16332,1.16336,1.16324,1.16324,23,0,0
756,2021-10-22 19:51:00,1.16324,1.16339,1.16323,1.16333,39,0,0
757,2021-10-22 19:52:00,1.16334,1.16334,1.16316,1.16316,43,0,0
758,2021-10-22 19:53:00,1.16316,1.16322,1.16309,1.1632,67,0,0
759,2021-10-22 19:54:00,1.1632,1.16322,1.16315,1.16318,35,0,0
760,2021-10-22 19:55:00,1.16318,1.16322,1.16309,1.16309,33,0,0
761,2021-10-22 19:56:00,1.16309,1.16314,1.16306,1.16307,39,0,0
762,2021-10-22 19:57:00,1.16306,1.1631,1.16299,1.16302,45,0,0
763,2021-10-22 19:58:00,1.16302,1.16318,1.16302,1.16317,54,0,0
764,2021-10-22 19:59:00,1.16317,1.16326,1.16317,1.16324,31,0,0
765,2021-10-22 20:00:00,1.16324,1.1633,1.16317,1.1633,34,0,0
766,2021-10-22 20:01:00,1.1633,1.1633499999999999,1.16329,1.16332,38,0,0
767,2021-10-22 20:02:00,1.16332,1.1634,1.16332,1.16337,37,0,0
768,2021-10-22 20:03:00,1.16338,1.16338,1.16323,1.16324,37,0,0
769,2021-10-22 20:04:00,1.16323,1.16324,1.1630099999999999,1.16302,54,0,0
770,2021-10-22 20:05:00,1.16303,1.16309,1.1629800000000001,1.16303,32,0,0
771,2021-10-22 20:06:00,1.16306,1.16306,1.16286,1.16291,85,0,0
772,2021-10-22 20:07:00,1.1629,1.16291,1.16271,1.1627399999999999,74,0,0
773,2021-10-22 20:08:00,1.1627399999999999,1.16295,1.16273,1.16295,65,0,0
774,2021-10-22 20:09:00,1.16295,1.1630099999999999,1.16293,1.1629800000000001,67,0,0
775,2021-10-22 20:10:00,1.1629800000000001,1.1631,1.16295,1.16296,78,0,0
776,2021-10-22 20:11:00,1.16297,1.16297,1.16286,1.16286,33,0,0
777,2021-10-22 20:12:00,1.16286,1.16288,1.16279,1.16288,36,0,0
778,2021-10-22 20:13:00,1.16288,1.16288,1.16275,1.16276,36,0,0
779,2021-10-22 20:14:00,1.16276,1.16276,1.1626400000000001,1.16268,87,0,0
780,2021-10-22 20:15:00,1.16268,1.16271,1.16259,1.16262,72,0,0
781,2021-10-22 20:16:00,1.16262,1.16267,1.16255,1.16263,51,0,0
782,2021-10-22 20:17:00,1.1626400000000001,1.1626400000000001,1.16248,1.16248,64,0,0
783,2021-10-22 20:18:00,1.16248,1.16258,1.16248,1.16258,38,0,0
784,2021-10-22 20:19:00,1.16258,1.16258,1.16246,1.1625,41,0,0
785,2021-10-22 20:20:00,1.1625,1.16258,1.16246,1.16258,56,0,0
786,2021-10-22 20:21:00,1.16257,1.16258,1.16244,1.16244,49,0,0
787,2021-10-22 20:22:00,1.16245,1.16253,1.16242,1.16246,48,0,0
788,2021-10-22 20:23:00,1.16246,1.16248,1.16242,1.16247,51,0,0
789,2021-10-22 20:24:00,1.16247,1.1626400000000001,1.16244,1.16262,55,0,0
790,2021-10-22 20:25:00,1.16262,1.16272,1.16262,1.16268,52,0,0
791,2021-10-22 20:26:00,1.16268,1.1627399999999999,1.16267,1.16267,43,0,0
792,2021-10-22 20:27:00,1.16266,1.16267,1.16251,1.16251,73,0,0
793,2021-10-22 20:28:00,1.16251,1.16256,1.16247,1.16256,49,0,0
794,2021-10-22 20:29:00,1.16256,1.1626,1.16255,1.16257,24,0,0
795,2021-10-22 20:30:00,1.16258,1.16262,1.16254,1.16258,41,0,0
796,2021-10-22 20:31:00,1.16259,1.1626,1.16258,1.16258,20,0,0
797,2021-10-22 20:32:00,1.16259,1.1626,1.16252,1.16259,35,0,0
798,2021-10-22 20:33:00,1.16258,1.16269,1.16257,1.16269,60,0,0
799,2021-10-22 20:34:00,1.16269,1.16282,1.16269,1.16281,29,0,0
800,2021-10-22 20:35:00,1.16281,1.16285,1.16279,1.16281,26,0,0
801,2021-10-22 20:36:00,1.16281,1.16284,1.1628,1.16283,33,0,0
802,2021-10-22 20:37:00,1.16281,1.16287,1.16281,1.16283,28,0,0
803,2021-10-22 20:38:00,1.16287,1.16305,1.16287,1.16305,52,0,0
804,2021-10-22 20:39:00,1.16305,1.16305,1.16286,1.16286,64,0,0
805,2021-10-22 20:40:00,1.16286,1.16294,1.16278,1.16289,74,0,0
806,2021-10-22 20:41:00,1.16289,1.16291,1.16277,1.16278,58,0,0
807,2021-10-22 20:42:00,1.16278,1.1629800000000001,1.16278,1.16296,29,0,0
808,2021-10-22 20:43:00,1.16296,1.16296,1.1629,1.16295,25,0,0
809,2021-10-22 20:44:00,1.16293,1.16296,1.16287,1.1629,44,0,0
810,2021-10-22 20:45:00,1.1629,1.1629800000000001,1.16288,1.1629800000000001,26,0,0
811,2021-10-22 20:46:00,1.16296,1.1629800000000001,1.16288,1.16289,54,0,0
812,2021-10-22 20:47:00,1.16289,1.16299,1.16289,1.16299,25,0,0
813,2021-10-22 20:48:00,1.16299,1.16305,1.1629800000000001,1.1630099999999999,34,0,0
814,2021-10-22 20:49:00,1.1630099999999999,1.1631,1.16299,1.1631,42,0,0
815,2021-10-22 20:50:00,1.1631,1.16314,1.16305,1.16309,35,0,0
816,2021-10-22 20:51:00,1.16309,1.16309,1.16299,1.16299,33,0,0
817,2021-10-22 20:52:00,1.1629800000000001,1.16313,1.1629800000000001,1.16305,20,0,0
818,2021-10-22 20:53:00,1.16305,1.16306,1.16295,1.16299,44,0,0
819,2021-10-22 20:54:00,1.16299,1.163,1.16293,1.16295,21,0,0
820,2021-10-22 20:55:00,1.16295,1.16299,1.16293,1.16296,46,0,0
821,2021-10-22 20:56:00,1.16295,1.163,1.16294,1.16299,38,0,0
822,2021-10-22 20:57:00,1.163,1.16307,1.1629800000000001,1.16306,29,0,0
823,2021-10-22 20:58:00,1.16306,1.16311,1.16303,1.16311,44,0,0
824,2021-10-22 20:59:00,1.16311,1.16312,1.16303,1.16305,34,0,0
825,2021-10-22 21:00:00,1.16305,1.16312,1.1629800000000001,1.16312,33,0,0
826,2021-10-22 21:01:00,1.16312,1.16315,1.16299,1.16302,30,0,0
827,2021-10-22 21:02:00,1.16302,1.16315,1.16302,1.16306,47,0,0
828,2021-10-22 21:03:00,1.16305,1.16313,1.16303,1.16311,35,0,0
829,2021-10-22 21:04:00,1.16311,1.16316,1.16311,1.16316,28,0,0
830,2021-10-22 21:05:00,1.16316,1.1632,1.1631,1.16312,14,0,0
831,2021-10-22 21:06:00,1.16313,1.16316,1.16309,1.1631,36,0,0
832,2021-10-22 21:07:00,1.16311,1.16321,1.16311,1.16318,29,0,0
833,2021-10-22 21:08:00,1.16319,1.16326,1.16316,1.16326,22,0,0
834,2021-10-22 21:09:00,1.16326,1.16331,1.1632500000000001,1.16326,17,0,0
835,2021-10-22 21:10:00,1.16326,1.16336,1.16323,1.1633499999999999,36,0,0
836,2021-10-22 21:11:00,1.1633499999999999,1.16336,1.1633,1.16331,43,0,0
837,2021-10-22 21:12:00,1.16331,1.16339,1.16331,1.16339,29,0,0
838,2021-10-22 21:13:00,1.16339,1.16343,1.1633499999999999,1.16336,40,0,0
839,2021-10-22 21:14:00,1.1633499999999999,1.16337,1.16329,1.1633499999999999,14,0,0
840,2021-10-22 21:15:00,1.1633499999999999,1.16339,1.16334,1.1633499999999999,34,0,0
841,2021-10-22 21:16:00,1.1633499999999999,1.16339,1.16331,1.16337,54,0,0
842,2021-10-22 21:17:00,1.16336,1.16341,1.16333,1.16339,39,0,0
843,2021-10-22 21:18:00,1.16339,1.16342,1.16333,1.1633499999999999,23,0,0
844,2021-10-22 21:19:00,1.16332,1.16339,1.16329,1.16338,44,0,0
845,2021-10-22 21:20:00,1.16337,1.16342,1.1633499999999999,1.16339,35,0,0
846,2021-10-22 21:21:00,1.16338,1.16343,1.1633499999999999,1.16337,38,0,0
847,2021-10-22 21:22:00,1.16337,1.16345,1.1633499999999999,1.16343,24,0,0
848,2021-10-22 21:23:00,1.16344,1.16347,1.16341,1.16347,23,0,0
849,2021-10-22 21:24:00,1.16346,1.16348,1.16345,1.16347,27,0,0
850,2021-10-22 21:25:00,1.16347,1.16357,1.16346,1.16357,35,0,0
851,2021-10-22 21:26:00,1.16357,1.16357,1.16349,1.1635,27,0,0
852,2021-10-22 21:27:00,1.1635,1.16352,1.16348,1.16349,15,0,0
853,2021-10-22 21:28:00,1.16349,1.16349,1.16348,1.16349,9,0,0
854,2021-10-22 21:29:00,1.16349,1.16358,1.16349,1.16356,32,0,0
855,2021-10-22 21:30:00,1.16355,1.16358,1.16353,1.16357,37,0,0
856,2021-10-22 21:31:00,1.16357,1.16366,1.16356,1.16364,46,0,0
857,2021-10-22 21:32:00,1.16364,1.16368,1.1636199999999999,1.16367,44,0,0
858,2021-10-22 21:33:00,1.16367,1.1637,1.16364,1.16369,25,0,0
859,2021-10-22 21:34:00,1.16369,1.16378,1.16369,1.16377,34,0,0
860,2021-10-22 21:35:00,1.16377,1.16378,1.16365,1.16367,25,0,0
861,2021-10-22 21:36:00,1.16367,1.16378,1.16367,1.16373,14,0,0
862,2021-10-22 21:37:00,1.16375,1.16381,1.16372,1.16375,44,0,0
863,2021-10-22 21:38:00,1.16375,1.16379,1.16373,1.16377,32,0,0
864,2021-10-22 21:39:00,1.16377,1.16381,1.16376,1.16378,17,0,0
865,2021-10-22 21:40:00,1.16377,1.16383,1.16377,1.16382,14,0,0
866,2021-10-22 21:41:00,1.16383,1.16383,1.16378,1.16382,15,0,0
867,2021-10-22 21:42:00,1.1638600000000001,1.16388,1.1638,1.16387,24,0,0
868,2021-10-22 21:43:00,1.1639,1.16392,1.1638600000000001,1.16387,26,0,0
869,2021-10-22 21:44:00,1.16388,1.16388,1.1638600000000001,1.1638600000000001,35,0,0
870,2021-10-22 21:45:00,1.16387,1.16387,1.1638,1.16381,17,0,0
871,2021-10-22 21:46:00,1.16382,1.16384,1.16382,1.16382,9,0,0
872,2021-10-22 21:47:00,1.16379,1.16379,1.16376,1.16376,5,0,0
873,2021-10-22 21:48:00,1.16376,1.16379,1.16376,1.16377,9,0,0
874,2021-10-22 21:49:00,1.16377,1.16377,1.16369,1.16369,40,0,0
875,2021-10-22 21:50:00,1.16368,1.16371,1.16365,1.16366,29,0,0
876,2021-10-22 21:51:00,1.16367,1.16367,1.1636199999999999,1.16364,60,0,0
877,2021-10-22 21:52:00,1.16363,1.16363,1.1636,1.16361,27,0,0
878,2021-10-22 21:53:00,1.16361,1.16365,1.16358,1.1636199999999999,32,0,0
879,2021-10-22 21:54:00,1.1636199999999999,1.16366,1.16358,1.16366,49,0,0
880,2021-10-22 21:55:00,1.16366,1.16371,1.1636199999999999,1.16366,70,0,0
881,2021-10-22 21:56:00,1.16366,1.16371,1.1636199999999999,1.16366,62,0,0
882,2021-10-22 21:57:00,1.16366,1.16371,1.16363,1.1637,50,0,0
883,2021-10-22 21:58:00,1.16371,1.16371,1.1636199999999999,1.16368,68,0,0
884,2021-10-22 21:59:00,1.16368,1.16374,1.16363,1.16363,70,0,0
885,2021-10-22 22:00:00,1.16363,1.1637,1.16357,1.1637,35,0,0
886,2021-10-22 22:01:00,1.16369,1.16372,1.16363,1.16363,19,0,0
887,2021-10-22 22:02:00,1.16363,1.16365,1.16358,1.16364,21,0,0
888,2021-10-22 22:03:00,1.1636199999999999,1.16365,1.1635900000000001,1.16361,24,0,0
889,2021-10-22 22:04:00,1.16361,1.16365,1.16361,1.16364,31,0,0
890,2021-10-22 22:05:00,1.16365,1.16365,1.16358,1.1636199999999999,24,0,0
891,2021-10-22 22:06:00,1.16363,1.16363,1.16356,1.16357,22,0,0
892,2021-10-22 22:07:00,1.16356,1.16357,1.1635,1.16355,40,0,0
893,2021-10-22 22:08:00,1.16355,1.16356,1.16352,1.16355,21,0,0
894,2021-10-22 22:09:00,1.16355,1.16365,1.16355,1.16365,24,0,0
895,2021-10-22 22:10:00,1.16366,1.16366,1.16357,1.16358,18,0,0
896,2021-10-22 22:11:00,1.16358,1.1635900000000001,1.16355,1.1635900000000001,10,0,0
897,2021-10-22 22:12:00,1.16358,1.16358,1.16354,1.16356,10,0,0
898,2021-10-22 22:13:00,1.16356,1.1636199999999999,1.16356,1.1636199999999999,11,0,0
899,2021-10-22 22:14:00,1.1636199999999999,1.1636199999999999,1.16352,1.16352,18,0,0
900,2021-10-22 22:15:00,1.16353,1.16356,1.16352,1.16355,12,0,0
901,2021-10-22 22:16:00,1.16355,1.16363,1.16353,1.16363,25,0,0
902,2021-10-22 22:17:00,1.16363,1.16369,1.16363,1.16369,9,0,0
903,2021-10-22 22:18:00,1.16369,1.16373,1.16369,1.16373,24,0,0
904,2021-10-22 22:19:00,1.16373,1.16374,1.16366,1.16369,11,0,0
905,2021-10-22 22:20:00,1.16371,1.16377,1.16369,1.16377,25,0,0
906,2021-10-22 22:21:00,1.16377,1.1638,1.16376,1.16379,9,0,0
907,2021-10-22 22:22:00,1.1638,1.16383,1.16379,1.16383,8,0,0
908,2021-10-22 22:23:00,1.16383,1.16392,1.16382,1.16382,22,0,0
909,2021-10-22 22:24:00,1.16383,1.1639,1.16383,1.16388,17,0,0
910,2021-10-22 22:25:00,1.16388,1.16389,1.1638600000000001,1.1638600000000001,10,0,0
911,2021-10-22 22:26:00,1.1638600000000001,1.16399,1.1638600000000001,1.16399,28,0,0
912,2021-10-22 22:27:00,1.16398,1.16398,1.16394,1.16394,14,0,0
913,2021-10-22 22:28:00,1.16394,1.16399,1.16392,1.16399,10,0,0
914,2021-10-22 22:29:00,1.16399,1.16403,1.16394,1.1639599999999999,40,0,0
915,2021-10-22 22:30:00,1.1639599999999999,1.1639599999999999,1.16392,1.16394,21,0,0
916,2021-10-22 22:31:00,1.16393,1.16404,1.16393,1.16403,18,0,0
917,2021-10-22 22:32:00,1.16403,1.16403,1.16399,1.16399,15,0,0
918,2021-10-22 22:33:00,1.16399,1.16404,1.16397,1.16403,28,0,0
919,2021-10-22 22:34:00,1.16403,1.16406,1.16402,1.16404,11,0,0
920,2021-10-22 22:35:00,1.16404,1.16409,1.16402,1.16409,11,0,0
921,2021-10-22 22:36:00,1.16409,1.1641,1.16405,1.16406,14,0,0
922,2021-10-22 22:37:00,1.16405,1.16409,1.16405,1.16409,20,0,0
923,2021-10-22 22:38:00,1.16409,1.16415,1.16406,1.16415,30,0,0
924,2021-10-22 22:39:00,1.16415,1.16417,1.16405,1.16416,25,0,0
925,2021-10-22 22:40:00,1.16416,1.16416,1.16412,1.16413,15,0,0
926,2021-10-22 22:41:00,1.16413,1.16417,1.16412,1.16413,15,0,0
927,2021-10-22 22:42:00,1.16413,1.16415,1.16407,1.16412,15,0,0
928,2021-10-22 22:43:00,1.16412,1.16426,1.1641,1.16418,28,0,0
929,2021-10-22 22:44:00,1.16418,1.16419,1.16417,1.16418,11,0,0
930,2021-10-22 22:45:00,1.16417,1.16419,1.16416,1.16416,10,0,0
931,2021-10-22 22:46:00,1.16416,1.16416,1.16411,1.16413,32,0,0
932,2021-10-22 22:47:00,1.16413,1.16417,1.16408,1.16408,13,0,0
933,2021-10-22 22:48:00,1.16408,1.16408,1.16405,1.16406,5,0,0
934,2021-10-22 22:49:00,1.16407,1.16413,1.16406,1.16411,14,0,0
935,2021-10-22 22:50:00,1.16413,1.16417,1.1641,1.16416,26,0,0
936,2021-10-22 22:51:00,1.16416,1.1642299999999999,1.16416,1.16418,30,0,0
937,2021-10-22 22:52:00,1.16417,1.16419,1.16415,1.16417,23,0,0
938,2021-10-22 22:53:00,1.16417,1.1642000000000001,1.16416,1.16419,18,0,0
939,2021-10-22 22:54:00,1.16419,1.16419,1.16416,1.16417,9,0,0
940,2021-10-22 22:55:00,1.16416,1.1642299999999999,1.16416,1.1642299999999999,13,0,0
941,2021-10-22 22:56:00,1.1642299999999999,1.1642299999999999,1.16415,1.16415,19,0,0
942,2021-10-22 22:57:00,1.16415,1.16424,1.16415,1.16422,18,0,0
943,2021-10-22 22:58:00,1.16421,1.16431,1.16421,1.1643,13,0,0
944,2021-10-22 22:59:00,1.1643,1.16436,1.1643,1.16433,43,0,0
945,2021-10-22 23:00:00,1.16433,1.16436,1.1643,1.16434,23,0,0
946,2021-10-22 23:01:00,1.16435,1.16435,1.16431,1.16434,39,6,0
947,2021-10-22 23:02:00,1.16431,1.16436,1.1643,1.1643,27,6,0
948,2021-10-22 23:03:00,1.1643,1.16433,1.1643,1.16431,15,6,0
949,2021-10-22 23:04:00,1.16431,1.16431,1.1642299999999999,1.16425,23,6,0
950,2021-10-22 23:05:00,1.16425,1.16425,1.1642299999999999,1.16425,9,6,0
951,2021-10-22 23:06:00,1.1642000000000001,1.16425,1.1642000000000001,1.16424,13,6,0
952,2021-10-22 23:07:00,1.16424,1.16425,1.1642299999999999,1.16424,9,6,0
953,2021-10-22 23:08:00,1.16424,1.16425,1.16424,1.16425,6,6,0
954,2021-10-22 23:09:00,1.16424,1.16426,1.16424,1.16426,4,6,0
955,2021-10-22 23:10:00,1.16426,1.16426,1.16424,1.16424,2,6,0
956,2021-10-22 23:11:00,1.16419,1.16419,1.16416,1.16416,7,5,0
957,2021-10-22 23:12:00,1.16415,1.16418,1.16415,1.16415,8,5,0
958,2021-10-22 23:13:00,1.16415,1.16415,1.16405,1.16405,6,6,0
959,2021-10-22 23:14:00,1.16406,1.1641,1.16406,1.1641,12,5,0
960,2021-10-22 23:15:00,1.1641,1.16411,1.16409,1.16409,10,6,0
961,2021-10-22 23:16:00,1.16409,1.16411,1.16409,1.16411,6,6,0
962,2021-10-22 23:17:00,1.16411,1.16414,1.16411,1.16413,9,6,0
963,2021-10-22 23:18:00,1.16414,1.16417,1.16414,1.16416,14,6,0
964,2021-10-22 23:19:00,1.16416,1.16421,1.16416,1.16421,21,5,0
965,2021-10-22 23:20:00,1.16421,1.16421,1.16414,1.16421,16,5,0
966,2021-10-22 23:21:00,1.16421,1.16421,1.1642000000000001,1.16421,5,6,0
967,2021-10-22 23:22:00,1.1642000000000001,1.1642000000000001,1.16419,1.1642000000000001,3,6,0
968,2021-10-22 23:23:00,1.1642000000000001,1.16425,1.1642000000000001,1.16424,14,6,0
969,2021-10-22 23:24:00,1.16424,1.16427,1.16424,1.16427,6,6,0
970,2021-10-22 23:25:00,1.16427,1.16427,1.16424,1.16425,3,6,0
971,2021-10-22 23:26:00,1.16425,1.16427,1.1642299999999999,1.16424,9,6,0
972,2021-10-22 23:27:00,1.16424,1.16425,1.16421,1.1642299999999999,9,6,0
973,2021-10-22 23:28:00,1.1642299999999999,1.16426,1.1642299999999999,1.16426,2,6,0
974,2021-10-22 23:29:00,1.1642299999999999,1.16424,1.16419,1.16421,27,6,0
975,2021-10-22 23:30:00,1.1642000000000001,1.1642000000000001,1.16414,1.16414,14,8,0
976,2021-10-22 23:31:00,1.16414,1.1642000000000001,1.16414,1.16418,15,8,0
977,2021-10-22 23:32:00,1.16418,1.16418,1.16412,1.16416,9,8,0
978,2021-10-22 23:33:00,1.16413,1.16416,1.16411,1.16415,8,7,0
979,2021-10-22 23:34:00,1.16412,1.16415,1.16412,1.16412,3,8,0
980,2021-10-22 23:35:00,1.16412,1.16416,1.16411,1.16411,11,8,0
981,2021-10-22 23:36:00,1.16412,1.16412,1.16402,1.16402,11,8,0
982,2021-10-22 23:37:00,1.16403,1.16403,1.16401,1.16402,8,8,0
983,2021-10-22 23:38:00,1.16404,1.16405,1.16404,1.16405,2,11,0
984,2021-10-22 23:39:00,1.16405,1.16409,1.16404,1.16408,8,8,0
985,2021-10-22 23:40:00,1.16408,1.16411,1.16407,1.16408,11,8,0
986,2021-10-22 23:41:00,1.16409,1.16415,1.16408,1.16413,6,10,0
987,2021-10-22 23:42:00,1.16413,1.16413,1.16394,1.16399,12,12,0
988,2021-10-22 23:43:00,1.16399,1.16421,1.16399,1.16421,15,13,0
989,2021-10-22 23:44:00,1.16421,1.1642299999999999,1.16419,1.1642299999999999,7,10,0
990,2021-10-22 23:45:00,1.16422,1.16422,1.16419,1.1642000000000001,21,12,0
991,2021-10-22 23:46:00,1.16421,1.16422,1.16415,1.16417,7,15,0
992,2021-10-22 23:47:00,1.16417,1.1642000000000001,1.16417,1.16418,15,15,0
993,2021-10-22 23:48:00,1.16418,1.16419,1.16417,1.16419,8,13,0
994,2021-10-22 23:49:00,1.16417,1.1642299999999999,1.16417,1.1642299999999999,7,11,0
995,2021-10-22 23:50:00,1.16422,1.1642299999999999,1.16419,1.16421,23,13,0
996,2021-10-22 23:51:00,1.16421,1.16427,1.16421,1.1642299999999999,14,14,0
997,2021-10-22 23:52:00,1.1642299999999999,1.16427,1.16422,1.16427,29,13,0
998,2021-10-22 23:53:00,1.16424,1.16438,1.16424,1.16432,17,13,0
999,2021-10-22 23:54:00,1.16433,1.16439,1.16433,1.16437,24,12,0
